Transaction_ID,Customer_ID,Customer_Name,Transaction_Date,Transaction_Time,City,Home_City,Transaction_Type,Merchant_Category,Amount,Payment_Method,Device_Type,Previous_Fraud_History,Fraud_Flag
TXN0000162,CUST002255,Kabir Tiwari,2025-07-23,1900-01-01 18:43:20,Kolkata,Kolkata,POS,Food & Dining,9780.51,Net Banking,Mobile,No,Normal
TXN0000163,CUST002551,Sneha Desai,2025-07-23,1900-01-01 19:03:25,Kolkata,Kolkata,IMPS,Electronics,51120.63,Credit Card,Mobile,No,Normal
TXN0000164,CUST002220,Saanvi Iyer,2025-07-23,1900-01-01 19:24:11,Delhi,Delhi,UPI,Electronics,520.55,Debit Card,POS Terminal,No,Normal
TXN0000165,CUST000245,Manoj Bhatt,2025-07-23,1900-01-01 19:29:31,Hyderabad,Hyderabad,ATM,Fashion & Apparel,7453.22,Credit Card,Mobile,No,Normal
TXN0000166,CUST002938,Ramesh Gupta,2025-07-23,1900-01-01 22:44:04,Delhi,Delhi,POS,Utilities,366.74,Debit Card,Mobile,No,Normal
TXN0000167,CUST000891,Vivaan Mehta,2025-07-24,1900-01-01 04:07:52,Chennai,Ahmedabad,UPI,Grocery,2952.35,Debit Card,ATM Machine,No,Normal
TXN0000168,CUST002289,Vihaan Rao,2025-07-24,1900-01-01 09:39:38,Bangalore,Bangalore,UPI,Grocery,118.78,Credit Card,Mobile,No,Normal
TXN0000169,CUST000930,Riya Chatterjee,2025-07-24,1900-01-01 10:13:49,Kolkata,Kolkata,IMPS,Electronics,9029.9,Debit Card,Mobile,No,Normal
TXN0000170,CUST001009,Kiara Naidu,2025-07-24,1900-01-01 10:46:09,Ahmedabad,Ahmedabad,Online,Entertainment,17742.01,Net Banking,Mobile,No,Fraud
TXN0000171,CUST000345,Anika Banerjee,2025-07-24,1900-01-01 10:54:50,Kolkata,Kolkata,Online,Electronics,560.57,Credit Card,POS Terminal,No,Normal
TXN0000172,CUST001495,Rekha Chopra,2025-07-24,1900-01-01 11:54:50,Delhi,Delhi,NEFT,Utilities,41916.98,UPI ID,Mobile,No,Normal
TXN0000173,CUST000758,Kabir Mishra,2025-07-24,1900-01-01 12:14:34,Bangalore,Bangalore,IMPS,Grocery,76008.75,Debit Card,ATM Machine,No,Normal
TXN0000174,CUST001048,Reyansh Banerjee,2025-07-24,1900-01-01 12:41:28,Chennai,Chennai,POS,Fashion & Apparel,214.92,Credit Card,Mobile,No,Normal
TXN0000175,CUST000772,Vihaan Agarwal,2025-07-24,1900-01-01 12:58:19,Delhi,Delhi,IMPS,Electronics,97641.34,UPI ID,Desktop,No,Normal
TXN0000176,CUST001394,Aryan Verma,2025-07-24,1900-01-01 13:17:22,Mumbai,Mumbai,ATM,Grocery,11043.83,Debit Card,Mobile,No,Normal
TXN0000177,CUST000280,Sanjay Das,2025-07-24,1900-01-01 13:48:08,Ahmedabad,Ahmedabad,ATM,Grocery,1563.27,Debit Card,Mobile,No,Normal
TXN0000178,CUST002805,Neha Patel,2025-07-24,1900-01-01 16:03:15,Bangalore,Bangalore,Online,Grocery,332.66,Credit Card,Mobile,Yes,Normal
TXN0000179,CUST001596,Aarav Menon,2025-07-24,1900-01-01 16:08:44,Chennai,Chennai,ATM,Utilities,2784.92,UPI ID,Tablet,No,Normal
TXN0000180,CUST002862,Suresh Joshi,2025-07-24,1900-01-01 17:20:51,Mumbai,Mumbai,Online,Food & Dining,668.28,UPI ID,Mobile,No,Normal
TXN0000181,CUST002696,Krishna Reddy,2025-07-24,1900-01-01 17:35:25,Chennai,Chennai,Online,Travel,47546.73,Debit Card,Mobile,No,Fraud
TXN0000182,CUST000091,Geeta Reddy,2025-07-24,1900-01-01 18:58:35,Delhi,Delhi,Online,Grocery,50284.57,UPI ID,Mobile,No,Fraud
TXN0000183,CUST002464,Kiara Agarwal,2025-07-24,1900-01-01 20:12:36,Mumbai,Mumbai,UPI,Grocery,8836.68,Net Banking,Mobile,No,Fraud
TXN0000184,CUST001493,Ramesh Pillai,2025-07-24,1900-01-01 20:37:43,Pune,Pune,POS,Fashion & Apparel,3409.0,Debit Card,ATM Machine,No,Normal
TXN0000185,CUST001836,Sai Gupta,2025-07-24,1900-01-01 20:59:17,Mumbai,Mumbai,ATM,Food & Dining,703.28,Credit Card,Mobile,No,Normal
TXN0000186,CUST003065,Diya Shah,2025-07-24,1900-01-01 23:49:24,Kolkata,Kolkata,Online,Food & Dining,733.37,Wallet,Mobile,No,Normal
TXN0000187,CUST000406,Vivaan Yadav,2025-07-25,1900-01-01 06:54:43,Kolkata,Hyderabad,Online,Grocery,52044.3,Debit Card,POS Terminal,No,Fraud
TXN0000188,CUST002499,Deepak Mukherjee,2025-07-25,1900-01-01 09:23:08,Hyderabad,Hyderabad,POS,Electronics,250.95,Debit Card,Mobile,No,Normal
TXN0000189,CUST002693,Aditya Yadav,2025-07-25,1900-01-01 11:42:50,Mumbai,Mumbai,NEFT,Travel,136977.76,Debit Card,POS Terminal,No,Normal
TXN0000190,CUST002289,Vihaan Rao,2025-07-25,1900-01-01 11:57:23,Bangalore,Bangalore,POS,Grocery,6249.62,Debit Card,Desktop,No,Normal
TXN0000191,CUST000379,Deepak Shah,2025-07-25,1900-01-01 13:24:09,Ahmedabad,Ahmedabad,ATM,Entertainment,6727.11,Credit Card,Mobile,No,Normal
TXN0000192,CUST002273,Anika Chatterjee,2025-07-25,1900-01-01 14:53:10,Mumbai,Mumbai,POS,Entertainment,12801.26,UPI ID,Mobile,No,Normal
TXN0000193,CUST002470,Ananya Mehta,2025-07-25,1900-01-01 15:35:44,Kolkata,Kolkata,UPI,Entertainment,10230.43,UPI ID,POS Terminal,No,Normal
TXN0000194,CUST001376,Kabir Gupta,2025-07-25,1900-01-01 15:48:57,Chennai,Chennai,ATM,Food & Dining,735.57,Net Banking,Mobile,No,Normal
TXN0000195,CUST000516,Navya Rao,2025-07-25,1900-01-01 18:05:37,Chennai,Chennai,NEFT,Food & Dining,23297.33,Debit Card,Desktop,No,Normal
TXN0000196,CUST003092,Reyansh Mishra,2025-07-25,1900-01-01 19:02:44,Mumbai,Mumbai,UPI,Fashion & Apparel,867.74,Net Banking,Tablet,No,Normal
TXN0000197,CUST002609,Sanjay Pillai,2025-07-25,1900-01-01 19:10:34,Bangalore,Mumbai,POS,Electronics,987.89,Debit Card,Mobile,No,Normal
TXN0000198,CUST002485,Vivaan Mukherjee,2025-07-25,1900-01-01 19:34:18,Pune,Pune,Online,Grocery,534.89,Net Banking,Tablet,No,Normal
TXN0000199,CUST002864,Riya Patel,2025-07-25,1900-01-01 19:37:31,Delhi,Delhi,ATM,Fashion & Apparel,6661.11,UPI ID,Mobile,No,Normal
TXN0000200,CUST001382,Saanvi Verma,2025-07-25,1900-01-01 19:42:46,Chennai,Chennai,UPI,Fashion & Apparel,426.39,Wallet,Mobile,No,Normal
TXN0000201,CUST002489,Pooja Patel,2025-07-25,1900-01-01 20:37:44,Ahmedabad,Bangalore,IMPS,Entertainment,1067.29,UPI ID,Mobile,Yes,Normal
TXN0000202,CUST002769,Aditya Das,2025-07-25,1900-01-01 20:53:38,Mumbai,Mumbai,NEFT,Fashion & Apparel,73125.97,UPI ID,ATM Machine,No,Normal
TXN0000203,CUST002984,Ramesh Bhatt,2025-07-25,1900-01-01 20:56:07,Mumbai,Mumbai,Online,Utilities,3230.38,Debit Card,Desktop,No,Normal
TXN0000204,CUST002270,Kavita Yadav,2025-07-25,1900-01-01 21:25:27,Delhi,Delhi,Online,Food & Dining,11656.92,Debit Card,Mobile,No,Fraud
TXN0000205,CUST000870,Aarav Kumar,2025-07-25,1900-01-01 22:48:02,Mumbai,Mumbai,ATM,Utilities,5276.92,UPI ID,Mobile,No,Normal
TXN0000206,CUST002756,Kiara Banerjee,2025-07-26,1900-01-01 02:16:30,Kolkata,Kolkata,POS,Electronics,18332.48,Credit Card,Desktop,No,Normal
TXN0000207,CUST002551,Sneha Desai,2025-07-26,1900-01-01 07:14:44,Kolkata,Kolkata,Online,Fashion & Apparel,24317.57,Credit Card,Mobile,No,Fraud
TXN0000208,CUST001992,Vikram Menon,2025-07-26,1900-01-01 07:55:05,Pune,Pune,POS,Fashion & Apparel,234.67,UPI ID,POS Terminal,No,Normal
TXN0000209,CUST001806,Sneha Menon,2025-07-26,1900-01-01 08:05:10,Hyderabad,Hyderabad,POS,Electronics,3922.35,UPI ID,Desktop,No,Normal
TXN0000210,CUST002551,Sneha Desai,2025-07-26,1900-01-01 08:06:57,Pune,Kolkata,IMPS,Fashion & Apparel,7426.7,UPI ID,POS Terminal,No,Normal
TXN0000211,CUST002458,Manoj Patel,2025-07-26,1900-01-01 08:21:38,Delhi,Delhi,IMPS,Grocery,6375.72,Debit Card,Mobile,No,Normal
TXN0000212,CUST002525,Aryan Mishra,2025-07-26,1900-01-01 08:32:01,Mumbai,Mumbai,UPI,Entertainment,7777.19,Net Banking,Mobile,No,Normal
TXN0000213,CUST001292,Aryan Pillai,2025-07-26,1900-01-01 09:01:12,Bangalore,Pune,UPI,Travel,11631.84,Net Banking,Mobile,No,Fraud
TXN0000214,CUST001936,Vivaan Patel,2025-07-26,1900-01-01 09:06:06,Delhi,Delhi,UPI,Electronics,82.62,UPI ID,Mobile,No,Normal
TXN0000215,CUST000748,Kiara Chopra,2025-07-26,1900-01-01 09:12:47,Pune,Pune,POS,Grocery,7108.26,Debit Card,ATM Machine,No,Normal
TXN0000216,CUST000809,Sanjay Joshi,2025-07-26,1900-01-01 09:35:49,Hyderabad,Hyderabad,POS,Electronics,640.75,Debit Card,Mobile,Yes,Normal
TXN0000217,CUST000367,Rekha Banerjee,2025-07-26,1900-01-01 09:58:00,Chennai,Chennai,Online,Grocery,485.3,UPI ID,Mobile,No,Normal
TXN0000218,CUST000937,Neha Tiwari,2025-07-26,1900-01-01 10:01:04,Delhi,Delhi,UPI,Food & Dining,7881.53,Debit Card,Mobile,No,Normal
TXN0000219,CUST000533,Deepak Shah,2025-07-26,1900-01-01 11:12:55,Hyderabad,Hyderabad,UPI,Grocery,7197.42,Credit Card,ATM Machine,No,Normal
TXN0000220,CUST002546,Sunita Shah,2025-07-26,1900-01-01 12:07:43,Delhi,Delhi,Online,Travel,22584.62,UPI ID,POS Terminal,No,Normal
TXN0000221,CUST001069,Sneha Sharma,2025-07-26,1900-01-01 12:39:10,Mumbai,Hyderabad,ATM,Electronics,7931.73,Credit Card,Mobile,No,Normal
TXN0000222,CUST002616,Sai Kapoor,2025-07-26,1900-01-01 13:22:26,Delhi,Delhi,ATM,Entertainment,3771.53,UPI ID,Desktop,No,Normal
TXN0000223,CUST002185,Rekha Joshi,2025-07-26,1900-01-01 13:52:26,Delhi,Delhi,NEFT,Food & Dining,226365.28,Debit Card,Desktop,No,Normal
TXN0000224,CUST000108,Deepak Nair,2025-07-26,1900-01-01 14:01:47,Mumbai,Mumbai,UPI,Utilities,1961.44,Debit Card,Mobile,No,Normal
TXN0000225,CUST002622,Rekha Tiwari,2025-07-26,1900-01-01 14:09:08,Mumbai,Mumbai,UPI,Electronics,1208.72,UPI ID,Desktop,No,Normal
TXN0000226,CUST001475,Riya Joshi,2025-07-26,1900-01-01 14:23:43,Kolkata,Kolkata,POS,Grocery,322.08,Debit Card,Mobile,No,Normal
TXN0000227,CUST000169,Lakshmi Iyer,2025-07-26,1900-01-01 14:27:13,Ahmedabad,Ahmedabad,POS,Travel,751.45,UPI ID,Mobile,No,Normal
TXN0000228,CUST001062,Pooja Bhatt,2025-07-26,1900-01-01 15:21:59,Delhi,Delhi,POS,Electronics,2270.24,Debit Card,POS Terminal,No,Normal
TXN0000229,CUST001076,Diya Iyer,2025-07-26,1900-01-01 16:05:35,Chennai,Hyderabad,Online,Utilities,1035.51,UPI ID,Tablet,No,Normal
TXN0000230,CUST002393,Kavita Mehta,2025-07-26,1900-01-01 16:06:43,Delhi,Delhi,POS,Grocery,1403.37,Debit Card,Mobile,No,Normal
TXN0000231,CUST000300,Rahul Pillai,2025-07-26,1900-01-01 16:28:04,Chennai,Chennai,ATM,Fashion & Apparel,3370.31,UPI ID,Mobile,No,Normal
TXN0000232,CUST002634,Sneha Bhatt,2025-07-26,1900-01-01 16:51:42,Kolkata,Kolkata,POS,Travel,8974.99,UPI ID,Mobile,No,Normal
TXN0000233,CUST002852,Aryan Chopra,2025-07-26,1900-01-01 17:04:32,Bangalore,Bangalore,ATM,Fashion & Apparel,14376.27,UPI ID,Mobile,No,Normal
TXN0000234,CUST001563,Anika Yadav,2025-07-26,1900-01-01 17:27:41,Bangalore,Bangalore,UPI,Travel,5305.11,UPI ID,Desktop,No,Normal
TXN0000235,CUST001263,Aditya Iyer,2025-07-26,1900-01-01 18:29:19,Hyderabad,Chennai,ATM,Food & Dining,4416.57,Net Banking,Mobile,Yes,Normal
TXN0000236,CUST003088,Navya Malhotra,2025-07-26,1900-01-01 19:20:19,Delhi,Delhi,POS,Entertainment,357.77,Debit Card,ATM Machine,No,Normal
TXN0000237,CUST002551,Sneha Desai,2025-07-26,1900-01-01 19:25:44,Kolkata,Kolkata,ATM,Fashion & Apparel,1901.73,Debit Card,ATM Machine,No,Normal
TXN0000238,CUST002572,Vikram Desai,2025-07-26,1900-01-01 19:26:16,Kolkata,Kolkata,IMPS,Utilities,12947.69,UPI ID,POS Terminal,No,Normal
TXN0000239,CUST001339,Lakshmi Yadav,2025-07-26,1900-01-01 19:50:50,Kolkata,Delhi,UPI,Travel,68.28,Debit Card,ATM Machine,No,Normal
TXN0000240,CUST002696,Krishna Reddy,2025-07-26,1900-01-01 20:18:56,Chennai,Chennai,UPI,Food & Dining,380.12,UPI ID,Mobile,No,Normal
TXN0000241,CUST000990,Aditya Banerjee,2025-07-26,1900-01-01 20:40:58,Mumbai,Mumbai,POS,Fashion & Apparel,6834.58,Credit Card,ATM Machine,No,Normal
TXN0000242,CUST001952,Priya Sharma,2025-07-26,1900-01-01 20:41:49,Bangalore,Bangalore,IMPS,Food & Dining,11677.22,Net Banking,Mobile,No,Normal
TXN0000243,CUST000324,Anika Desai,2025-07-26,1900-01-01 20:50:47,Bangalore,Bangalore,UPI,Electronics,6368.91,Net Banking,Desktop,No,Normal
TXN0000244,CUST002922,Sneha Sharma,2025-07-26,1900-01-01 21:54:01,Kolkata,Kolkata,NEFT,Entertainment,32613.51,Net Banking,Tablet,No,Normal
TXN0000245,CUST000586,Rahul Bhatt,2025-07-26,1900-01-01 22:07:10,Mumbai,Mumbai,POS,Grocery,367.39,Debit Card,Mobile,No,Normal
TXN0000246,CUST002249,Diya Shah,2025-07-26,1900-01-01 23:52:33,Chennai,Chennai,UPI,Food & Dining,54.84,Debit Card,POS Terminal,No,Normal
TXN0000247,CUST000635,Lakshmi Verma,2025-07-27,1900-01-01 07:42:54,Kolkata,Mumbai,Online,Food & Dining,6303.74,UPI ID,ATM Machine,No,Normal
TXN0000248,CUST002878,Sai Chopra,2025-07-27,1900-01-01 08:36:55,Bangalore,Bangalore,Online,Grocery,14649.76,UPI ID,Mobile,No,Fraud
TXN0000249,CUST002836,Saanvi Pillai,2025-07-27,1900-01-01 08:37:28,Hyderabad,Hyderabad,ATM,Electronics,24800.45,Credit Card,Mobile,No,Normal
TXN0000250,CUST000550,Vivaan Malhotra,2025-07-27,1900-01-01 11:22:10,Kolkata,Kolkata,UPI,Entertainment,660.37,Debit Card,Mobile,No,Normal
TXN0000251,CUST002917,Anjali Singh,2025-07-27,1900-01-01 12:46:10,Mumbai,Mumbai,IMPS,Grocery,33759.89,Debit Card,POS Terminal,No,Normal
TXN0000252,CUST001744,Diya Tiwari,2025-07-27,1900-01-01 13:30:06,Ahmedabad,Bangalore,Online,Electronics,3117.62,Debit Card,Mobile,No,Normal
TXN0000253,CUST001646,Kiara Malhotra,2025-07-27,1900-01-01 14:23:42,Mumbai,Mumbai,IMPS,Food & Dining,1224.36,Credit Card,POS Terminal,No,Normal
TXN0000254,CUST001660,Kabir Verma,2025-07-27,1900-01-01 14:41:11,Ahmedabad,Ahmedabad,Online,Entertainment,15219.17,Net Banking,Desktop,No,Normal
TXN0000255,CUST002358,Vivaan Joshi,2025-07-27,1900-01-01 15:16:01,Chennai,Chennai,UPI,Fashion & Apparel,4503.75,Debit Card,ATM Machine,No,Normal
TXN0000256,CUST000404,Sneha Patel,2025-07-27,1900-01-01 15:50:12,Chennai,Chennai,UPI,Utilities,241.45,UPI ID,Mobile,No,Normal
TXN0000257,CUST000644,Rekha Singh,2025-07-27,1900-01-01 16:56:43,Hyderabad,Hyderabad,POS,Grocery,3648.0,UPI ID,ATM Machine,No,Normal
TXN0000258,CUST002877,Arjun Nair,2025-07-27,1900-01-01 17:18:12,Pune,Pune,NEFT,Fashion & Apparel,159832.09,UPI ID,POS Terminal,No,Normal
TXN0000259,CUST000956,Vihaan Yadav,2025-07-27,1900-01-01 18:53:16,Kolkata,Kolkata,POS,Food & Dining,663.89,UPI ID,Mobile,No,Normal
TXN0000260,CUST000400,Ananya Malhotra,2025-07-27,1900-01-01 18:56:56,Kolkata,Kolkata,POS,Food & Dining,19846.06,UPI ID,Mobile,No,Normal
TXN0000261,CUST002572,Vikram Desai,2025-07-27,1900-01-01 19:03:43,Kolkata,Kolkata,UPI,Electronics,226.34,Credit Card,ATM Machine,No,Normal
TXN0000262,CUST002526,Myra Reddy,2025-07-27,1900-01-01 19:15:16,Mumbai,Chennai,Online,Fashion & Apparel,1286.25,Credit Card,Desktop,No,Normal
TXN0000263,CUST002102,Saanvi Patel,2025-07-27,1900-01-01 19:24:18,Mumbai,Mumbai,UPI,Food & Dining,397.09,Debit Card,POS Terminal,No,Normal
TXN0000264,CUST002525,Aryan Mishra,2025-07-27,1900-01-01 19:26:45,Mumbai,Mumbai,POS,Entertainment,244.0,UPI ID,Mobile,No,Normal
TXN0000265,CUST002413,Priya Chopra,2025-07-27,1900-01-01 19:34:48,Bangalore,Bangalore,UPI,Food & Dining,7933.31,Wallet,Tablet,No,Normal
TXN0000266,CUST000008,Ramesh Banerjee,2025-07-27,1900-01-01 20:03:23,Ahmedabad,Chennai,UPI,Food & Dining,153.29,UPI ID,Mobile,No,Normal
TXN0000267,CUST000319,Rohan Nair,2025-07-27,1900-01-01 20:19:56,Mumbai,Mumbai,IMPS,Food & Dining,7361.43,Net Banking,Desktop,No,Normal
TXN0000268,CUST002477,Sanjay Reddy,2025-07-27,1900-01-01 20:42:23,Ahmedabad,Ahmedabad,Online,Utilities,20786.62,Net Banking,Tablet,No,Normal
TXN0000269,CUST000095,Rohan Iyer,2025-07-27,1900-01-01 21:05:22,Ahmedabad,Chennai,Online,Utilities,921.39,Debit Card,Mobile,No,Normal
TXN0000270,CUST000373,Sanjay Mehta,2025-07-27,1900-01-01 21:06:37,Hyderabad,Hyderabad,ATM,Utilities,20717.67,Debit Card,Mobile,No,Normal
TXN0000271,CUST000072,Aryan Chopra,2025-07-27,1900-01-01 23:05:38,Chennai,Chennai,Online,Fashion & Apparel,11035.02,Debit Card,POS Terminal,No,Normal
TXN0000272,CUST001324,Pooja Banerjee,2025-07-28,1900-01-01 01:20:02,Delhi,Delhi,UPI,Grocery,1904.86,Debit Card,POS Terminal,No,Normal
TXN0000273,CUST002489,Pooja Patel,2025-07-28,1900-01-01 06:59:34,Bangalore,Bangalore,UPI,Fashion & Apparel,12162.43,Credit Card,Mobile,Yes,Fraud
TXN0000274,CUST002624,Pooja Mishra,2025-07-28,1900-01-01 08:30:00,Hyderabad,Kolkata,NEFT,Electronics,19741.36,Credit Card,Mobile,No,Fraud
TXN0000275,CUST001364,Sai Verma,2025-07-28,1900-01-01 10:35:55,Ahmedabad,Ahmedabad,UPI,Travel,179.69,UPI ID,Mobile,No,Normal
TXN0000276,CUST002527,Lakshmi Mishra,2025-07-28,1900-01-01 11:14:43,Pune,Pune,IMPS,Utilities,1581.58,UPI ID,Mobile,No,Normal
TXN0000277,CUST000331,Krishna Chatterjee,2025-07-28,1900-01-01 11:33:22,Hyderabad,Hyderabad,Online,Grocery,12900.16,Debit Card,POS Terminal,No,Normal
TXN0000278,CUST001600,Divya Singh,2025-07-28,1900-01-01 12:53:06,Pune,Pune,IMPS,Grocery,588.0,Debit Card,Mobile,No,Normal
TXN0000279,CUST000153,Sneha Reddy,2025-07-28,1900-01-01 12:57:16,Delhi,Delhi,POS,Food & Dining,164.95,Net Banking,ATM Machine,No,Normal
TXN0000280,CUST000980,Vikram Rao,2025-07-28,1900-01-01 12:58:43,Kolkata,Bangalore,UPI,Fashion & Apparel,1202.27,Debit Card,Desktop,No,Normal
TXN0000281,CUST000802,Anjali Iyer,2025-07-28,1900-01-01 13:20:17,Kolkata,Kolkata,ATM,Travel,1314.31,UPI ID,Mobile,No,Normal
TXN0000282,CUST001133,Arjun Gupta,2025-07-28,1900-01-01 14:05:42,Bangalore,Pune,ATM,Travel,3010.41,Wallet,Mobile,No,Normal
TXN0000283,CUST001165,Vivaan Reddy,2025-07-28,1900-01-01 14:06:08,Pune,Chennai,NEFT,Grocery,3426.44,Net Banking,ATM Machine,No,Normal
TXN0000284,CUST000843,Saanvi Joshi,2025-07-28,1900-01-01 14:15:51,Delhi,Delhi,Online,Food & Dining,8784.27,Credit Card,Desktop,No,Normal
TXN0000285,CUST000467,Kabir Pillai,2025-07-28,1900-01-01 14:26:25,Kolkata,Kolkata,Online,Utilities,4782.04,Debit Card,POS Terminal,No,Normal
TXN0000286,CUST000109,Vihaan Gupta,2025-07-28,1900-01-01 14:40:06,Mumbai,Mumbai,Online,Grocery,26240.15,Credit Card,Desktop,No,Normal
TXN0000287,CUST000379,Deepak Shah,2025-07-28,1900-01-01 14:59:03,Ahmedabad,Ahmedabad,UPI,Food & Dining,404.46,Wallet,Mobile,No,Normal
TXN0000288,CUST000159,Ramesh Naidu,2025-07-28,1900-01-01 15:06:31,Hyderabad,Hyderabad,NEFT,Food & Dining,10160.51,Net Banking,Mobile,No,Normal
TXN0000289,CUST000374,Riya Iyer,2025-07-28,1900-01-01 16:53:56,Bangalore,Bangalore,UPI,Utilities,126.54,Net Banking,Mobile,No,Normal
TXN0000290,CUST002853,Ananya Mukherjee,2025-07-28,1900-01-01 17:37:55,Hyderabad,Bangalore,NEFT,Travel,24695.65,Credit Card,POS Terminal,No,Fraud
TXN0000291,CUST001356,Aditya Sharma,2025-07-28,1900-01-01 18:50:30,Delhi,Delhi,IMPS,Utilities,24986.51,UPI ID,Mobile,No,Normal
TXN0000292,CUST001906,Rohan Malhotra,2025-07-28,1900-01-01 19:14:43,Bangalore,Bangalore,ATM,Food & Dining,1510.16,Debit Card,Mobile,Yes,Normal
TXN0000293,CUST002994,Rekha Desai,2025-07-28,1900-01-01 19:23:21,Chennai,Chennai,UPI,Food & Dining,228.98,Credit Card,Mobile,No,Normal
TXN0000294,CUST001972,Geeta Pandey,2025-07-28,1900-01-01 19:33:45,Bangalore,Bangalore,UPI,Travel,324.43,Credit Card,Mobile,No,Normal
TXN0000295,CUST001218,Anika Desai,2025-07-28,1900-01-01 20:04:47,Pune,Pune,Online,Grocery,37535.28,Debit Card,ATM Machine,No,Normal
TXN0000296,CUST001823,Lakshmi Joshi,2025-07-28,1900-01-01 20:17:41,Mumbai,Delhi,UPI,Grocery,3562.42,UPI ID,Mobile,No,Normal
TXN0000297,CUST000650,Riya Sharma,2025-07-28,1900-01-01 20:54:08,Ahmedabad,Delhi,POS,Electronics,1756.61,Credit Card,ATM Machine,No,Normal
TXN0000298,CUST001409,Vikram Yadav,2025-07-28,1900-01-01 21:06:41,Pune,Pune,UPI,Utilities,8806.13,UPI ID,Desktop,No,Normal
TXN0000299,CUST002849,Vihaan Banerjee,2025-07-28,1900-01-01 21:29:35,Bangalore,Bangalore,UPI,Electronics,6083.3,Debit Card,Tablet,No,Normal
TXN0000300,CUST001562,Navya Bhatt,2025-07-28,1900-01-01 22:44:10,Ahmedabad,Ahmedabad,IMPS,Utilities,29599.2,UPI ID,Mobile,No,Normal
TXN0000301,CUST000558,Krishna Kapoor,2025-07-29,1900-01-01 07:24:13,Kolkata,Bangalore,Online,Electronics,24181.26,Net Banking,Desktop,No,Fraud
TXN0000302,CUST002572,Vikram Desai,2025-07-29,1900-01-01 07:26:27,Kolkata,Kolkata,UPI,Travel,1757.25,UPI ID,Mobile,No,Normal
TXN0000303,CUST000277,Anjali Iyer,2025-07-29,1900-01-01 09:18:00,Mumbai,Mumbai,IMPS,Grocery,3276.49,Net Banking,Mobile,No,Normal
TXN0000304,CUST001356,Aditya Sharma,2025-07-29,1900-01-01 09:37:36,Delhi,Delhi,Online,Electronics,5588.76,UPI ID,Mobile,No,Normal
TXN0000305,CUST000445,Aarav Nair,2025-07-29,1900-01-01 09:41:26,Delhi,Delhi,ATM,Electronics,650.96,Credit Card,Mobile,No,Normal
TXN0000306,CUST002424,Kavita Gupta,2025-07-29,1900-01-01 09:56:01,Chennai,Chennai,Online,Utilities,41627.38,UPI ID,POS Terminal,No,Normal
TXN0000307,CUST000540,Myra Das,2025-07-29,1900-01-01 10:08:21,Hyderabad,Hyderabad,Online,Entertainment,845.97,Credit Card,Mobile,No,Normal
TXN0000308,CUST002348,Ramesh Das,2025-07-29,1900-01-01 10:16:05,Bangalore,Bangalore,POS,Fashion & Apparel,4943.05,Wallet,Desktop,No,Normal
TXN0000309,CUST002348,Ramesh Das,2025-07-29,1900-01-01 11:13:39,Bangalore,Bangalore,Online,Entertainment,10180.23,UPI ID,Mobile,No,Fraud
TXN0000310,CUST002807,Amit Iyer,2025-07-29,1900-01-01 11:36:54,Chennai,Chennai,UPI,Grocery,615.04,Wallet,Mobile,No,Normal
TXN0000311,CUST000356,Vikram Joshi,2025-07-29,1900-01-01 12:28:24,Pune,Pune,NEFT,Fashion & Apparel,8864.39,UPI ID,POS Terminal,No,Normal
TXN0000312,CUST002555,Diya Nair,2025-07-29,1900-01-01 12:38:22,Delhi,Delhi,Online,Utilities,1247.92,Debit Card,Mobile,No,Normal
TXN0000313,CUST002068,Divya Pandey,2025-07-29,1900-01-01 13:15:55,Pune,Pune,UPI,Entertainment,1213.51,Debit Card,Desktop,No,Normal
TXN0000314,CUST000691,Divya Nair,2025-07-29,1900-01-01 13:47:35,Delhi,Delhi,POS,Food & Dining,6615.53,Credit Card,Mobile,No,Normal
TXN0000315,CUST002255,Kabir Tiwari,2025-07-29,1900-01-01 13:57:10,Kolkata,Kolkata,UPI,Grocery,160.1,UPI ID,Desktop,No,Normal
TXN0000316,CUST000453,Anika Naidu,2025-07-29,1900-01-01 14:28:41,Bangalore,Bangalore,UPI,Entertainment,148.12,UPI ID,Mobile,No,Normal
TXN0000317,CUST002688,Deepak Menon,2025-07-29,1900-01-01 14:38:08,Pune,Kolkata,ATM,Food & Dining,2637.22,Net Banking,POS Terminal,No,Normal
TXN0000318,CUST001982,Amit Shah,2025-07-29,1900-01-01 14:49:42,Hyderabad,Hyderabad,Online,Fashion & Apparel,5656.1,Debit Card,ATM Machine,No,Normal
TXN0000319,CUST000968,Reyansh Reddy,2025-07-29,1900-01-01 15:06:31,Chennai,Chennai,UPI,Food & Dining,462.6,Net Banking,Mobile,No,Normal
TXN0000320,CUST001598,Deepak Rao,2025-07-29,1900-01-01 15:11:55,Bangalore,Bangalore,UPI,Electronics,1512.86,Credit Card,Mobile,No,Normal
TXN0000321,CUST000370,Deepak Yadav,2025-07-29,1900-01-01 15:31:21,Ahmedabad,Ahmedabad,IMPS,Electronics,49014.77,Debit Card,Tablet,No,Normal
TXN0000322,CUST002207,Diya Naidu,2025-07-29,1900-01-01 16:49:12,Ahmedabad,Ahmedabad,IMPS,Food & Dining,23342.76,UPI ID,Tablet,No,Normal
